VenueName,PostalCode,Latitude,Longitude,SportsFacility
Sunshine Plaza,189652,1.301,103.851,Swimming Pool
Sunshine Plaza,189652,1.301,103.851,Swimming Pool
SOUTH BEACH RESIDENCES,189720,1.294,103.856,Swimming Pool
MARINA ONE RESIDENCES,018979,1.277,103.854,Fitness Corner
MARINA ONE RESIDENCES,018979,1.277,103.854,Golf
MARINA ONE RESIDENCES,018979,1.277,103.854,Gymnasium
MARINA ONE RESIDENCES,018979,1.277,103.854,Gymnasium
MARINA ONE RESIDENCES,018979,1.277,103.854,Swimming Pool
MARINA ONE RESIDENCES,018979,1.277,103.854,Swimming Pool
The Sail @ Marina Bay,018987,1.281,103.853,Cue Sports Table
The Sail @ Marina Bay,018987,1.281,103.853,Gymnasium
The Sail @ Marina Bay,018987,1.281,103.853,Studio
The Sail @ Marina Bay,018987,1.281,103.853,Studio
The Sail @ Marina Bay,018987,1.281,103.853,Studio
The Sail @ Marina Bay,018987,1.281,103.853,Studio
The Sail @ Marina Bay,018987,1.281,103.853,Swimming Pool
The Sail @ Marina Bay,018987,1.281,103.853,Tennis Court
THE SAIL @ MARINA BAY,018987,1.281,103.853,Gymnasium
THE SAIL @ MARINA BAY,018987,1.281,103.853,Gymnasium
THE SAIL @ MARINA BAY,018987,1.281,103.853,Jogging Track
THE SAIL @ MARINA BAY,018987,1.281,103.853,Studio
THE SAIL @ MARINA BAY,018987,1.281,103.853,Swimming Pool
THE SAIL @ MARINA BAY,018987,1.281,103.853,Swimming Pool
THE SAIL @ MARINA BAY,018987,1.281,103.853,Tennis Court
CONCOURSE SKYLINE,199555,1.301,103.863,Gymnasium
CONCOURSE SKYLINE,199555,1.301,103.863,Swimming Pool
CONCOURSE SKYLINE,199555,1.301,103.863,Swimming Pool
Mera East,419977,1.318,103.909,Gymnasium
Mera East,419977,1.318,103.909,Swimming Pool
The Plaza,199591,1.3,103.859,Gymnasium
The Plaza,199591,1.3,103.859,Swimming Pool
Mera East,199591,1.3,103.859,Swimming Pool
THE CONCOURSE / CONCOURSE SKYLINE,199599,1.3,103.862,Gymnasium
THE CONCOURSE / CONCOURSE SKYLINE,199599,1.3,103.862,Swimming Pool
THE CONCOURSE / CONCOURSE SKYLINE,199599,1.3,103.862,Swimming Pool
City Square Residences,207228,1.31,103.857,Bowling Alley
City Square Residences,207228,1.31,103.857,Cue Sports Table
City Square Residences,207228,1.31,103.857,Fitness Corner
City Square Residences,207228,1.31,103.857,Golf
City Square Residences,207228,1.31,103.857,Gymnasium
City Square Residences,207228,1.31,103.857,Swimming Pool
City Square Residences,207228,1.31,103.857,Swimming Pool
City Square Residences,207228,1.31,103.857,Swimming Pool
City Square Residences,207228,1.31,103.857,Swimming Pool
City Square Residences,207228,1.31,103.857,Tennis Court
139 TYRWHITT ,207557,1.312,103.86,Swimming Pool
Kerrisdale,207853,1.313,103.858,Badminton Court
Kerrisdale,207853,1.313,103.858,Basketball Court
Kerrisdale,207853,1.313,103.858,Golf
Kerrisdale,207853,1.313,103.858,Gymnasium
Kerrisdale,207853,1.313,103.858,Jogging track
Kerrisdale,207853,1.313,103.858,Swimming Pool
Kerrisdale,207853,1.313,103.858,Swimming Pool
Kerrisdale,207853,1.313,103.858,Swimming Pool
Kerrisdale,207853,1.313,103.858,Swimming Pool
Kerrisdale,207853,1.313,103.858,Swimming Pool
Kerrisdale,207853,1.313,103.858,Tennis Court
Residences @ Somme,208108,1.312,103.859,Fitness Corner
THE CITRON & THE CITRON RESIDENCES,208380,1.313,103.857,Fitness Corner
THE CITRON & THE CITRON RESIDENCES,208380,1.313,103.857,Gymnasium
THE CITRON & THE CITRON RESIDENCES,208380,1.313,103.857,Swimming Pool
THE CITRON & THE CITRON RESIDENCES,208380,1.313,103.857,Swimming Pool
Jalan Besar Plaza,208511,1.309,103.858,Studio
Citylights,208751,1.308,103.863,Gymnasium
Citylights,208751,1.308,103.863,Gymnasium
Citylights,208751,1.308,103.863,Swimming Pool
Citylights,208751,1.308,103.863,Swimming Pool
Citylights,208751,1.308,103.863,Swimming Pool
Citylights,208751,1.308,103.863,Tennis Court
STURDEE RESIDENCES,209955,1.313,103.859,Basketball Court
STURDEE RESIDENCES,209955,1.313,103.859,Futsal / Street Soccer Court
STURDEE RESIDENCES,209955,1.313,103.859,Swimming Pool
STURDEE RESIDENCES,209955,1.313,103.859,Swimming Pool
1953,217701,1.317,103.858,Gymnasium
1953,217701,1.317,103.858,Gymnasium
1953,217701,1.317,103.858,Swimming Pool
JOOL SUITES,217811,1.315,103.855,Swimming Pool
8 FARRER SUITES,217820,1.315,103.855,Gymnasium
8 FARRER SUITES,217820,1.315,103.855,Swimming Pool
Bliss Regalia,217903,1.316,103.854,Gymnasium
Bliss Regalia,217903,1.316,103.854,Swimming Pool
Bliss Regalia,217903,1.316,103.854,Swimming Pool
R66 Apartments,218356,1.314,103.854,Swimming Pool
RANGOON 88,218374,1.314,103.854,Gymnasium
RANGOON 88,218374,1.314,103.854,Swimming Pool
URBAN LOFTS,218373,1.314,103.854,Gymnasium
URBAN LOFTS,218373,1.314,103.854,Swimming Pool
URBAN LOFTS,218373,1.314,103.854,Gymnasium
URBAN LOFTS,218373,1.314,103.854,Swimming Pool
Loft @ Rangoon Condominium,218392,1.315,103.854,Gymnasium
Loft @ Rangoon Condominium,218392,1.315,103.854,Swimming Pool
THE BLISS ,218586,1.31,103.852,Gymnasium
RITZ @FARRER,218593,1.31,103.852,Fitness Corner
RITZ @FARRER,218593,1.31,103.852,Swimming Pool
Soho 188,218612,1.311,103.853,Gymnasium
Soho 188,218612,1.311,103.853,Swimming Pool
28RC SUITES,218746,1.31,103.853,Gymnasium
28RC SUITES,218746,1.31,103.853,Swimming Pool
UPTOWN @ FARRER,218773,1.313,103.856,Gymnasium
UPTOWN @ FARRER,218773,1.313,103.856,Swimming Pool
Kentish Lodge,218814,1.316,103.853,Swimming Pool
Kentish Lodge,218814,1.316,103.853,Swimming Pool
Kentish Green,218815,1.316,103.852,Swimming Pool
Kentish Green,218815,1.316,103.852,Swimming Pool
Kentish Court,218816,1.315,103.852,Gymnasium
Kentish Court,218816,1.315,103.852,Squash Court
Kentish Court,218816,1.315,103.852,Swimming Pool
OWEN COURT,218911,1.314,103.853,Swimming Pool
Pristine Heights,219053,1.317,103.852,Fitness Corner
Pristine Heights,219053,1.317,103.852,Gymnasium
Pristine Heights,219053,1.317,103.852,Swimming Pool
Pristine Heights,219053,1.317,103.852,Swimming Pool
Clydes Residence,219054,1.317,103.852,Swimming Pool
Clydes Residence,219054,1.317,103.852,Swimming Pool
Clydes Residence,219054,1.317,103.852,Swimming Pool
FORTE SUITES,219062,1.318,103.852,Swimming Pool
CITYSCAPE AT FARRER PARK,219067,1.318,103.851,Gymnasium
CITYSCAPE AT FARRER PARK,219067,1.318,103.851,Swimming Pool
CITYSCAPE AT FARRER PARK,219067,1.318,103.851,Swimming Pool
CITYSCAPE AT FARRER PARK,219067,1.318,103.851,Tennis Court
KENT RESIDENCES,219219,1.316,103.852,Gymnasium
KENT RESIDENCES,219219,1.316,103.852,Swimming Pool
The Merlot,219261,1.314,103.846,Fitness Corner
The Merlot,219261,1.314,103.846,Swimming Pool
THE URBANITE,219384,1.314,103.848,Swimming Pool
Vanadium,219405,1.313,103.848,Swimming Pool
Vanadium,219405,1.313,103.848,Swimming Pool
CARLISLE COURT,219601,1.314,103.848,Swimming Pool
Mera Springs,219647,1.315,103.847,Gymnasium
Mera Springs,219647,1.315,103.847,Jogging track
Mera Springs,219647,1.315,103.847,Swimming Pool
Mera Springs,219647,1.315,103.847,Swimming Pool
Mera Springs,219647,1.315,103.847,Swimming Pool
Cambridge Village,219679,1.313,103.847,Swimming Pool
D'cambridge,219757,1.315,103.849,Swimming Pool
D'cambridge,219757,1.315,103.849,Swimming Pool
Hertford Mansion,219847,1.313,103.848,Basketball Court
Hertford Mansion,219847,1.313,103.848,Gymnasium
Hertford Mansion,219847,1.313,103.848,Swimming Pool
Hertford Mansion,219847,1.313,103.848,Swimming Pool
Hertford Mansion,219847,1.313,103.848,Table Tennis Court
Hertford Mansion,219847,1.313,103.848,Tennis Court
Bristol Lodge,219855,1.314,103.85,Swimming Pool
Wilkie 48,228059,1.302,103.848,Swimming Pool
Le Wilkie,228070,1.303,103.848,Swimming Pool
Le Wilkie,228070,1.303,103.848,Tennis Court
MANAGEMENT CORPN STRATA TITLE PLAN NO 3644,228079,1.303,103.848,Gymnasium
MANAGEMENT CORPN STRATA TITLE PLAN NO 3644,228079,1.303,103.848,Swimming Pool
Management Corporation Strata Title Plan No. 0797,228083,1.303,103.848,Swimming Pool
Wilkie 87,228084,1.303,103.847,Swimming Pool
WILKIE STUDIO,228096,1.303,103.847,Gymnasium
WILKIE STUDIO,228096,1.303,103.847,Swimming Pool
City Vale,228153,1.302,103.848,Swimming Pool
City Vale,228153,1.302,103.848,Swimming Pool
City Vale,228153,1.302,103.848,Swimming Pool
STARFIRE @ SOPHIA,228157,1.302,103.848,Gymnasium
MOUNT SOPHIA SUITES,228163,1.302,103.847,Gymnasium
MOUNT SOPHIA SUITES,228163,1.302,103.847,Swimming Pool
Sophia View,228173,1.302,103.847,Gymnasium
1919,228175,1.303,103.847,Gymnasium
1919,228175,1.303,103.847,Gymnasium
1919,228175,1.303,103.847,Swimming Pool
Sophia Villa Condominium,228184,1.303,103.846,Fitness Corner
Sophia Villa Condominium,228184,1.303,103.846,Swimming Pool
SOPHIA RESIDENCE,228191,1.302,103.848,Fitness Corner
SOPHIA RESIDENCE,228191,1.302,103.848,Gymnasium
SOPHIA RESIDENCE,228191,1.302,103.848,Swimming Pool
SOPHIA RESIDENCE,228191,1.302,103.848,Swimming Pool
Scotts 28,228223,1.31,103.835,Gymnasium
Scotts 28,228223,1.31,103.835,Squash Court
Scotts 28,228223,1.31,103.835,Swimming Pool
Scotts 28,228223,1.31,103.835,Swimming Pool
Scotts 28,228223,1.31,103.835,Tennis Court
Scotts Highpark,228239,1.312,103.837,Gymnasium
Scotts Highpark,228239,1.312,103.837,Swimming Pool
Scotts Highpark,228239,1.312,103.837,Swimming Pool
THE SCOTTS TOWER,228240,1.31,103.835,Fitness Corner
THE SCOTTS TOWER,228240,1.31,103.835,Swimming Pool
THE SCOTTS TOWER,228240,1.31,103.835,Swimming Pool
Casa Cairnhill,228305,1.308,103.84,Gymnasium
Casa Cairnhill,228305,1.308,103.84,Swimming Pool
Casa Cairnhill,228305,1.308,103.84,Swimming Pool
Casa Cairnhill,228305,1.308,103.84,Swimming Pool
Casa Cairnhill,228305,1.308,103.84,Tennis Court
Vida,228307,1.309,103.839,Fitness Corner
Vida,228307,1.309,103.839,Gymnasium
Vida,228307,1.309,103.839,Swimming Pool
Vida,228307,1.309,103.839,Swimming Pool
Vida,228307,1.309,103.839,Swimming Pool
Vida,228307,1.309,103.839,Swimming Pool
Vida,228307,1.309,103.839,Tennis Court
8 @ Mount Sophia,228463,1.301,103.846,Gymnasium
8 @ Mount Sophia,228463,1.301,103.846,Swimming Pool
The Cathay Residences,228464,1.3,103.848,Gymnasium
The Cathay Residences,228464,1.3,103.848,Swimming Pool
The Cathay Residences,228464,1.3,103.848,Tennis Court
SOPHIA HILLS,228462,1.301,103.847,Fitness Corner
SOPHIA HILLS,228462,1.301,103.847,Gymnasium
SOPHIA HILLS,228462,1.301,103.847,Jogging Track
SOPHIA HILLS,228462,1.301,103.847,Studio
SOPHIA HILLS,228462,1.301,103.847,Swimming Pool
SOPHIA HILLS,228462,1.301,103.847,Swimming Pool
Emily Residence,228485,1.304,103.849,Gymnasium
Emily Residence,228485,1.304,103.849,Swimming Pool
Emily Residence,228485,1.304,103.849,Swimming Pool
Parc Emily Condominium,228494,1.304,103.849,Fitness Corner
Parc Emily Condominium,228494,1.304,103.849,Gymnasium
Parc Emily Condominium,228494,1.304,103.849,Swimming Pool
Parc Emily Condominium,228494,1.304,103.849,Swimming Pool
Parc Emily Condominium,228494,1.304,103.849,Tennis Court
Elizabeth Tower,228511,1.306,103.836,Gymnasium
Elizabeth Tower,228511,1.306,103.836,Swimming Pool
Elizabeth Tower,228511,1.306,103.836,Swimming Pool
RHAPSODY ON MT ELIZABETH,228513,1.307,103.836,Gymnasium
RHAPSODY ON MT ELIZABETH,228513,1.307,103.836,Swimming Pool
RHAPSODY ON MT ELIZABETH,228513,1.307,103.836,Swimming Pool
High Point,228519,1.309,103.835,Swimming Pool
KOPAR AT NEWTON,228606,1.312,103.842,Gymnasium
KOPAR AT NEWTON,228606,1.312,103.842,Swimming Pool
KOPAR AT NEWTON,228606,1.312,103.842,Swimming Pool
KOPAR AT NEWTON,228606,1.312,103.842,Tennis Court
Mackenzie Regency,228678,1.305,103.85,Basketball Court
Mackenzie Regency,228678,1.305,103.85,Gymnasium
Mackenzie Regency,228678,1.305,103.85,Swimming Pool
Mackenzie Regency,228678,1.305,103.85,Tennis Court
Parc Mackenzie,228687,1.306,103.848,Swimming Pool
Mackenzie 88,228697,1.306,103.848,Gymnasium
Mackenzie 88,228697,1.306,103.848,Swimming Pool
THE MKZ,228714,1.307,103.847,Gymnasium
THE MKZ,228714,1.307,103.847,Swimming Pool
Mackenzie 138,228719,1.307,103.847,Gymnasium
Mackenzie 138,228719,1.307,103.847,Swimming Pool
Hullet Rise,229159,1.303,103.838,Gymnasium
Hullet Rise,229159,1.303,103.838,Swimming Pool
8 HULLET,229160,1.303,103.839,Gymnasium
8 HULLET,229160,1.303,103.839,Studio
8 HULLET,229160,1.303,103.839,Swimming Pool
8 HULLET,229160,1.303,103.839,Swimming Pool
The Luxe,229234,1.3,103.847,Swimming Pool
Nomu,229236,1.3,103.847,Gymnasium
Nomu,229236,1.3,103.847,Swimming Pool
SUITES AT ORCHARD,229239,1.3,103.846,Gymnasium
SUITES AT ORCHARD,229239,1.3,103.846,Swimming Pool
SUITES AT ORCHARD,229239,1.3,103.846,Swimming Pool
SUITES @ ORCHARD,229239,1.3,103.846,Gymnasium
111 EMERALD HILL,229391,1.305,103.839,Gymnasium
111 EMERALD HILL,229391,1.305,103.839,Swimming Pool
RESIDENCES AT EMERALD HILL,229401,1.305,103.839,Gymnasium
RESIDENCES AT EMERALD HILL,229401,1.305,103.839,Swimming Pool
Cavenagh House,229491,1.308,103.841,Badminton Court
Cavenagh House,229491,1.308,103.841,Basketball Court
Cavenagh House,229491,1.308,103.841,Fitness Corner
Cavenagh House,229491,1.308,103.841,Netball Court
Cavenagh House,229491,1.308,103.841,Swimming Pool
Cavenagh House,229491,1.308,103.841,Table Tennis Court
The Claymore,229544,1.309,103.831,Golf
The Claymore,229544,1.309,103.831,Gymnasium
The Claymore,229544,1.309,103.831,Squash Court
The Claymore,229544,1.309,103.831,Swimming Pool
The Claymore,229544,1.309,103.831,Tennis Court
HIJAUAN,229618,1.304,103.841,Basketball Court
HIJAUAN,229618,1.304,103.841,Fitness Corner
HIJAUAN,229618,1.304,103.841,Gymnasium
HIJAUAN,229618,1.304,103.841,Swimming Pool
HIJAUAN,229618,1.304,103.841,Tennis Court
WATERSCAPE AT CAVENAGH,229619,1.304,103.841,Fitness Corner
WATERSCAPE AT CAVENAGH,229619,1.304,103.841,Gymnasium
WATERSCAPE AT CAVENAGH,229619,1.304,103.841,Jogging Track
WATERSCAPE AT CAVENAGH,229619,1.304,103.841,Swimming Pool
WATERSCAPE AT CAVENAGH,229619,1.304,103.841,Swimming Pool
WATERSCAPE AT CAVENAGH,229620,1.308,103.842,Fitness Corner
WATERSCAPE AT CAVENAGH,229620,1.308,103.842,Gymnasium
WATERSCAPE AT CAVENAGH,229620,1.308,103.842,Jogging Track
WATERSCAPE AT CAVENAGH,229620,1.308,103.842,Swimming Pool
WATERSCAPE AT CAVENAGH,229620,1.308,103.842,Swimming Pool
Cavenagh Lodge,229626,1.306,103.841,Gymnasium
Cavenagh Lodge,229626,1.306,103.841,Swimming Pool
Cavenagh Fortuna,229629,1.307,103.841,Gymnasium
Cavenagh Fortuna,229629,1.307,103.841,Swimming Pool
Cairnhill Place,229815,1.307,103.838,Cue Sports Table
Cairnhill Place,229815,1.307,103.838,Gymnasium
Cairnhill Place,229815,1.307,103.838,Squash Court
Cairnhill Place,229815,1.307,103.838,Swimming Pool
THE LAURELS,229658,1.305,103.837,Gymnasium
THE LAURELS,229658,1.305,103.837,Swimming Pool
THE LAURELS,229658,1.305,103.837,Tennis Court
Tan Chin Tuan Mansion,229661,1.305,103.838,Gymnasium
Tan Chin Tuan Mansion,229661,1.305,103.838,Gymnasium
Tan Chin Tuan Mansion,229661,1.305,103.838,Swimming Pool
Cairnhill Plaza,229664,1.306,103.837,Gymnasium
Cairnhill Plaza,229664,1.306,103.837,Swimming Pool
Cairnhill Plaza,229664,1.306,103.837,Table Tennis Court
Elizabeth Heights,229668,1.307,103.836,Badminton Court
Elizabeth Heights,229668,1.307,103.836,Basketball Court
Elizabeth Heights,229668,1.307,103.836,Gymnasium
Elizabeth Heights,229668,1.307,103.836,Studio
Elizabeth Heights,229668,1.307,103.836,Swimming Pool
Elizabeth Heights,229668,1.307,103.836,Swimming Pool
Elizabeth Heights,229668,1.307,103.836,Table Tennis Court
Elizabeth Heights,229668,1.307,103.836,Tennis Court
Cairnhill Mansions,229675,1.309,103.836,Swimming Pool
Trendale Tower,229681,1.31,103.836,Swimming Pool
Trendale Tower,229681,1.31,103.836,Tennis Court
Cairnhill Towers,229683,1.31,103.836,Gymnasium
Cairnhill Towers,229683,1.31,103.836,Swimming Pool
The Edge On Cairnhill,229717,1.309,103.837,Gymnasium
The Edge On Cairnhill,229717,1.309,103.837,Swimming Pool
The Edge On Cairnhill,229717,1.309,103.837,Swimming Pool
The Edge On Cairnhill,229717,1.309,103.837,Swimming Pool
CAIRNHILL NINE,229723,1.304,103.837,Fitness Corner
CAIRNHILL NINE,229723,1.304,103.837,Gymnasium
CAIRNHILL NINE,229723,1.304,103.837,Studio
CAIRNHILL NINE,229723,1.304,103.837,Swimming Pool
CAIRNHILL NINE,229723,1.304,103.837,Swimming Pool
Astoria Apartments,229742,1.307,103.839,Swimming Pool
Astoria Apartments,229742,1.307,103.839,Table Tennis Court
ALBA,229743,1.307,103.84,Gymnasium
ALBA,229743,1.307,103.84,Swimming Pool
ALBA,229743,1.307,103.84,Swimming Pool
The Light @ Cairnhill,229768,1.307,103.838,Gymnasium
The Light @ Cairnhill,229768,1.307,103.838,Studio
The Light @ Cairnhill,229768,1.307,103.838,Swimming Pool
The Light @ Cairnhill,229768,1.307,103.838,Swimming Pool
The Light @ Cairnhill,229768,1.307,103.838,Swimming Pool
The Light @ Cairnhill,229768,1.307,103.838,Tennis Court
Cairnhill Heights,229744,1.309,103.838,Swimming Pool
MANAGEMENT CORPN STRATA TITLE PLAN NO 4445,229789,1.308,103.838,Gymnasium
MANAGEMENT CORPN STRATA TITLE PLAN NO 4445,229789,1.308,103.838,Swimming Pool
The Peak@Cairnhill II,229789,1.308,103.838,Swimming Pool
HILLTOPS,229808,1.307,103.838,Studio
HILLTOPS,229808,1.307,103.838,Swimming Pool
HILLTOPS,229808,1.307,103.838,Swimming Pool
HILLTOPS,229808,1.307,103.838,Gymnasium
Cairnhill Crest,229812,1.306,103.838,Fitness Corner
Cairnhill Crest,229812,1.306,103.838,Gymnasium
Cairnhill Crest,229812,1.306,103.838,Swimming Pool
Cairnhill Crest,229812,1.306,103.838,Swimming Pool
Cairnhill Crest,229812,1.306,103.838,Swimming Pool
Cairnhill Crest,229812,1.306,103.838,Tennis Court
Richmond Park,229920,1.305,103.836,Golf
Richmond Park,229920,1.305,103.836,Gymnasium
Richmond Park,229920,1.305,103.836,Squash Court
Richmond Park,229920,1.305,103.836,Swimming Pool
Richmond Park,229920,1.305,103.836,Tennis Court
Orchard Scotts,229953,1.31,103.838,Basketball Court
Orchard Scotts,229953,1.31,103.838,Fitness Corner
Orchard Scotts,229953,1.31,103.838,Gymnasium
Orchard Scotts,229953,1.31,103.838,Swimming Pool
Orchard Scotts,229953,1.31,103.838,Swimming Pool
Orchard Scotts,229953,1.31,103.838,Swimming Pool
Orchard Scotts,229953,1.31,103.838,Swimming Pool
Orchard Scotts,229953,1.31,103.838,Tennis Court
LIV ON SOPHIA,229977,1.301,103.848,Fitness Corner
LIV ON SOPHIA,229977,1.301,103.848,Swimming Pool
MARTIN MODERN,237963,1.293,103.838,Fitness Corner
MARTIN MODERN,237963,1.293,103.838,Gymnasium
MARTIN MODERN,237963,1.293,103.838,Swimming Pool
MARTIN MODERN,237963,1.293,103.838,Tennis Court
Great World City,237994,1.294,103.832,Basketball Court
Great World City,237994,1.294,103.832,Gymnasium
Great World City,237994,1.294,103.832,Swimming Pool
Great World City,237994,1.294,103.832,Swimming Pool
Great World City,237994,1.294,103.832,Table Tennis Court
Great World City,237994,1.294,103.832,Tennis Court
Robertson Edge,238010,1.293,103.841,Gymnasium
Robertson Edge,238010,1.293,103.841,Swimming Pool
VIVACE,238011,1.293,103.841,Gymnasium
VIVACE,238011,1.293,103.841,Swimming Pool
Nagarathar Building,238061,1.294,103.843,Gymnasium
Nagarathar Building,238061,1.294,103.843,Swimming Pool
Wilmer House,238096,1.297,103.836,Basketball Court
Wilmer House,238096,1.297,103.836,Swimming Pool
Wilmer House,238096,1.297,103.836,Tennis Court
Sam Kiang Mansions,238108,1.298,103.835,Gymnasium
Sam Kiang Mansions,238108,1.298,103.835,Swimming Pool
St Thomas Ville,238118,1.298,103.836,Swimming Pool
The Bayron,238140,1.298,103.837,Gymnasium
The Bayron,238140,1.298,103.837,Swimming Pool
The Bayron,238140,1.298,103.837,Swimming Pool
Grange Heights,238143,1.298,103.835,Badminton Court
Grange Heights,238143,1.298,103.835,Basketball Court
Grange Heights,238143,1.298,103.835,Gymnasium
Grange Heights,238143,1.298,103.835,Sepak Takraw Court
Grange Heights,238143,1.298,103.835,Swimming Pool
Grange Heights,238143,1.298,103.835,Swimming Pool
Grange Heights,238143,1.298,103.835,Tennis Court
Grange Heights,238143,1.298,103.835,Volleyball Court
8 SAINT THOMAS,238147,1.297,103.836,Fitness Corner
8 SAINT THOMAS,238147,1.297,103.836,Gymnasium
8 SAINT THOMAS,238147,1.297,103.836,Swimming Pool
8 SAINT THOMAS,238147,1.297,103.836,Swimming Pool
8 SAINT THOMAS,238147,1.297,103.836,Tennis Court
Pan Pacific Serviced Suites,238163,1.301,103.838,Gymnasium
Pan Pacific Serviced Suites,238163,1.301,103.838,Swimming Pool
MANAGEMENT CORPN STRATA TITLE PLAN NO 3414,238212,1.29,103.838,Gymnasium
MANAGEMENT CORPN STRATA TITLE PLAN NO 3414,238212,1.29,103.838,Swimming Pool
MANAGEMENT CORPN STRATA TITLE PLAN NO 3414,238212,1.29,103.838,Swimming Pool
